StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,School_name,Teacher_name,Birth_date,Sex,Grade,K_1,K_2,K_3,K_4,K_5,K_6,K_7,K_8,K_9,K_10,K_11,K_12,K_13,K_14,K_15,K_16,K_17,K_18,K_19,K_20,K_21,K_22,K_23,K_24,K_25,K_26,K_27,K_28,K_29,K_30,K_31,K_32,K_33,K_34,AVI_1,AVI_2,AVI_3,AVI_4,AVI_5,AVI_6,AVI_7,AVI_8,AVI_9,AVI_10,AVI_11,AVI_12,AVI_13,AVI_14,AVI_15,AVI_16,AVI_17,AVI_18,AVI_19,AVI_20,AVI_21,AVI_22,AVI_23,AVI_24,AVI_25,AVI_26,AVI_27,AVI_28,AVI_29,AVI_30,AVI_31,AVI_32,AVI_33,AVI_34,AVI_35,AVI_36,AVI_37,AVI_38,AVI_39,AVI_40,AVI_41,AVI_42,AVI_43,AVI_44,AVI_45,AVI_46,AVI_47,AVI_48,AVI_49,AVI_50,AVI_51,AVI_52,AVI_53,AVI_54,AVI_55,AVI_56,AVI_57,AVI_58,AVI_59,AVI_60,AVI_61,AVI_62,AVI_63,AVI_64,AVI_65,AVI_66,AVI_67,AVI_68,AVI_69,AVI_70,BI_P1_1,BI_P1_2,BI_P1_3,BI_P1_4,BI_P1_5,BI_P1_6,BI_P1_7,BI_P1_8,BI_P1_9,BI_P1_10,BI_P1_11,BI_P1_12,BI_P1_13,BI_P1_14,BI_P1_15,BI_P1_16,BI_P1_17,BI_P1_18,BI_P1_19,BI_P1_20,BI_P1_21,BI_P1_22,BI_P1_23,BI_P1_24,BI_P2a_1,BI_P2a_2,BI_P2a_3,BI_P2a_4,BI_P2a_5,BI_P2a_6,BI_P2a_7,BI_P2a_8,BI_P2a_9,BI_P2a_10,BI_P2a_11,BI_P2a_12,BI_P2a_13,BI_P2a_14,BI_P2b_1,BI_P2b_2,BI_P2b_3,BI_P2b_4,BI_P3_1,BI_P3_2,BI_P4_1_1,BI_P4_2_1,BI_P4_3_1,BI_P4_4_1,Q47_1_1,Q47_2_1,Q47_3_1,Q47_4_1,Q47_5_1,Q47_6_1
2019-07-10 19:53,2019-07-10 19:53,2,,100,1,1,2019-07-10 19:53,R_805rTQOROhnqexv,,,,,48.4992981,-123.4002991,test,,Wisi at gravida per faucibus porta luctus? Ultrices eu vehicula eget. Bibendum.,Fermentum? Euismod phasellus duis integer malesuada pede suspendisse pellentesque. Leo egestas aenean sodales tincidunt.,Aliquam tempor eros vitae diam! Leo felis dolor fringilla wisi amet nullam scelerisque elementum.,2,3,3,5,4,1,3,3,3,5,3,4,3,5,1,1,4,3,3,2,1,5,3,1,3,2,1,1,2,1,2,4,3,3,3,2,1,5,3,1,2,1,4,3,2,5,2,2,4,1,3,1,3,5,1,1,4,4,1,5,5,2,2,3,1,2,4,5,4,1,5,2,1,1,5,5,5,3,4,5,2,1,4,1,4,5,2,3,1,1,2,4,3,5,3,5,1,1,1,4,5,4,5,5,2,2,4,6,4,6,3,4,5,1,6,1,4,5,5,3,4,1,5,3,6,1,2,5,2,4,5,2,4,3,1,1,1,5,1,3,3,1,2,5,2,4,5,4,2,1,"Molestie vehicula temporibus metus metus ab dui non ridiculus quis vel, molestie quam.",Platea suspendisse accumsan? Curabitur risus pretium sodales! Fringilla ridiculus pretium bibendum.,"Nec tellus! Pretium, pharetra amet euismod, cursus. At nunc ante nullam, sodales ac.","Platea eros risus, sapien ligula montes sit dapibus magna! Dapibus mi! Magnis praesent.","Risus dolor culpa posuere aliquam, eget facilisis molestie cursus accusamus velit velit! Pellentesque natoque.","Atque euismod porttitor sed placerat. Aliquet lorem, magnis venenatis. Aliquam. Porttitor metus nec.",Et fermentum fermentum wisi vel placerat nulla dolorem aliquet lectus erat diam faucibus sem amet.,Malesuada. Consectetuer risus ab non sed elit. Nullam sollicitudin mi.,"Blandit, auctor tempus et dolorem augue volutpat enim vulputate facilisi diam vehicula sollicitudin temporibus iaculis.","Vel urna tempora nec eu volutpat est neque fringilla. Facilisi. Vestibulum, luctus interdum per."
2019-07-10 19:53,2019-07-10 19:53,2,,100,0,1,2019-07-10 19:53,R_8oyqhwHkgk0Bz3T,,,,,48.4992981,-123.4002991,test,,"Suscipit nec tempus porta sollicitudin neque, sapien id porttitor nunc malesuada dolor consectetuer. Curabitur pede.",Montes magnis. Et? Elementum justo ut massa magnis ipsum? Vulputate ac primis phasellus.,Ante euismod vitae at proin. Nulla sapien ridiculus ante accumsan ac ultricies natoque.,1,2,3,1,4,5,3,2,2,5,1,2,4,1,1,4,5,1,3,1,1,3,3,1,2,2,1,2,1,2,3,2,4,2,4,1,2,5,4,4,3,4,2,4,2,3,1,4,2,4,1,3,4,4,1,2,4,2,4,5,1,5,1,3,2,4,1,5,3,5,5,1,5,3,4,3,3,5,3,2,2,4,3,3,4,3,1,3,1,4,4,4,2,3,3,1,5,4,1,4,2,3,4,1,3,5,1,1,1,1,1,3,6,2,6,3,4,5,5,2,1,5,3,1,2,5,5,6,5,2,5,5,3,4,4,3,4,5,1,3,2,4,2,4,4,3,3,3,1,1,Velit commodo? Mi ridiculus tincidunt lectus sem vitae eget rutrum lorem cursus suspendisse.,"Augue, wisi vestibulum felis wisi! Ab ullamcorper suscipit? Orci cras accumsan.",Justo est. Fusce dapibus massa. Eu diam sapien dignissim mauris id nonummy odio.,Ac euismod accusamus amet aenean malesuada dapibus id dolorem dignissim aenean! Ab lacus. Amet.,"Suspendisse, laoreet lorem. Aliquam. Temporibus, natoque. Nibh tempor. Gravida tempor ultrices consequat.",Dapibus tincidunt dapibus donec euismod. Velit! Aenean dignissim sagittis tellus.,"Ab, ipsum proin egestas sit vitae fringilla felis volutpat sodales dui.",Nunc a cursus commodo. At. Elit fusce amet facilisi venenatis natoque sollicitudin posuere.,Tortor justo. Blandit nullam tortor leo metus suscipit sodales. Porttitor proin imperdiet.,Posuere fringilla commodo nonummy neque dictumst faucibus? Laoreet nunc curabitur tempus consequat natoque porttitor rutrum.
2019-07-10 19:53,2019-07-10 19:53,2,,100,0,1,2019-07-10 19:53,R_8p5UREw2cKV6qs5,,,,,48.4992981,-123.4002991,test,,"Aenean nibh, tempor, viverra molestie lacus dictumst quam augue tempus magna metus! Aenean id lorem.",Porttitor sapien ultrices facilisis! Placerat tempora est tempus sapien phasellus vitae. Ab porttitor.,Ligula egestas lorem vestibulum pharetra bibendum pede. Orci turpis natoque? Mi molestie.,2,1,2,1,1,3,3,2,3,4,3,5,3,2,4,5,4,4,3,2,3,1,5,2,2,3,2,2,3,2,5,5,2,1,4,1,3,3,2,2,3,4,2,5,3,3,3,5,2,1,1,3,2,1,5,3,4,3,3,5,5,4,3,1,1,3,5,5,5,4,1,1,1,3,3,4,4,2,2,5,3,5,3,5,4,3,2,5,3,5,1,5,4,4,1,4,5,3,2,2,4,4,1,3,2,3,2,4,3,4,2,1,2,5,6,3,4,4,4,1,2,4,4,5,3,1,4,5,5,5,3,2,4,4,4,5,1,1,3,5,2,5,1,2,4,3,2,1,2,2,"Interdum culpa, volutpat, viverra ullamcorper platea augue ullamcorper ligula, est odio? Phasellus est.","Laoreet tempor viverra suscipit viverra! Dolorem, placerat et wisi. Vitae justo maecenas dapibus enim tincidunt.",Dictumst primis auctor in magna mattis proin magnis dapibus rhoncus.,Luctus placerat auctor gravida suspendisse arcu ac integer nulla purus facilisis.,Arcu morbi ut porta fringilla erat amet fringilla aliquet id fermentum. Lacus tempus.,Diam sed? Erat? Leo sed tempus mi? Tempora magnis! Temporibus tempora. Sed.,"Integer. Natoque dolor sollicitudin donec praesent, suspendisse tempus culpa molestie risus? Risus donec.","Purus id commodo non porttitor. Lorem mauris, ab egestas etiam lorem porttitor culpa sit ultrices.",Ultrices volutpat! Viverra. Dapibus consectetuer suspendisse venenatis luctus porta ultrices tincidunt tempora.,Diam. Nulla pretium. Sit tempora praesent. Temporibus porta nonummy. Praesent donec.
2019-07-10 19:53,2019-07-10 19:53,2,,100,1,1,2019-07-10 19:53,R_3CNTJZpXYGUsIy9,,,,,48.4992981,-123.4002991,test,,Quis turpis eu venenatis tempus iaculis. In proin. Rhoncus. At fermentum culpa erat pede ac.,Massa eu tempus dapibus pretium donec potenti. Commodo fermentum auctor. Accumsan praesent elit eros.,Praesent ridiculus ullamcorper pellentesque montes vestibulum porta placerat luctus mauris urna leo? Proin! Urna.,1,3,1,2,1,5,4,3,4,5,2,5,5,2,3,1,2,2,4,1,2,2,1,1,4,4,4,3,5,3,4,1,4,4,3,5,1,4,5,1,4,2,1,1,2,5,2,3,1,3,4,2,2,5,4,1,2,1,5,4,5,4,1,3,5,4,3,1,2,2,1,5,2,3,5,1,1,1,1,1,1,1,3,4,3,4,1,2,3,1,1,2,3,3,5,2,2,3,2,2,4,1,1,5,3,2,3,2,5,3,5,4,2,2,4,4,6,5,3,2,5,3,5,1,6,3,3,4,6,1,3,5,5,1,3,4,2,4,5,5,4,4,3,1,1,3,4,5,1,2,Lorem sollicitudin natoque velit urna dapibus elit morbi. Orci praesent lectus.,Lectus dictumst turpis natoque magna. Atque. Accumsan magnis quis tincidunt. Diam.,"Lectus! Ante, donec enim, eu mi auctor pede. Curabitur magna.",Morbi! Suspendisse molestie tincidunt natoque ut risus viverra sagittis. Dui.,Pellentesque metus? Sollicitudin? Blandit ab aliquet eu faucibus dapibus accumsan. Aliquam tellus purus.,"Montes nullam facilisi? A tempor amet euismod morbi urna, ut vehicula dignissim vel ante.",Wisi est nonummy elementum potenti? Justo et eleifend odio leo molestie.,"Pharetra lacus quis! Massa quis volutpat urna! Tempora. Tempus sed iaculis morbi, sapien ac magna.",Tortor nulla ullamcorper malesuada non curabitur arcu ridiculus tincidunt dolorem dui rutrum.,Interdum potenti quis! Praesent iaculis atque mi suscipit tellus odio.
2019-07-10 19:53,2019-07-10 19:53,2,,100,0,1,2019-07-10 19:53,R_4MFhQm3Kr6URtzf,,,,,48.4992981,-123.4002991,test,,"Amet. Risus tempus duis tempor nulla temporibus justo, massa a, luctus, proin tincidunt atque erat.",Ullamcorper. Rhoncus nibh. Sem in auctor! Id elit magnis accumsan.,"Posuere montes lorem! Consectetuer eleifend porta? Integer tempor lectus? Cras gravida accumsan, elit.",1,4,1,5,2,5,3,3,2,3,2,5,4,1,1,1,2,5,2,3,4,5,4,5,5,3,2,2,4,1,1,2,3,4,3,3,1,3,5,3,3,5,4,4,5,3,4,3,4,2,4,1,3,2,1,2,3,1,5,5,2,2,4,4,2,3,4,1,3,5,1,1,2,4,3,5,5,1,4,2,1,2,5,4,2,2,2,5,4,1,3,1,3,3,4,4,1,2,3,2,4,2,3,2,3,1,5,5,1,1,1,6,6,4,1,5,4,1,4,5,5,1,3,2,3,5,3,3,1,2,5,2,5,2,5,5,3,2,1,2,3,4,2,2,1,2,1,4,2,2,"Nec tempus. Eleifend. Ultrices eget, diam, viverra urna magnis? Pretium tincidunt.","Gravida eu non. Interdum lacus malesuada sodales ultrices vel neque, pede tempora, etiam odio elit.","Maecenas rutrum praesent, vitae tincidunt. Viverra proin quam diam iaculis.","Ultricies etiam facilisi, donec leo placerat? Tempor primis. Nonummy nibh arcu lacus pharetra massa platea.",Velit! Tortor donec temporibus. Sem primis aliquam suspendisse ab ante turpis.,Ut? Ullamcorper sed odio! Viverra dui. Fermentum orci fusce dolorem tempor.,"Culpa integer felis eros morbi? Suscipit, sodales pharetra fringilla morbi ut.",Natoque pede. Magnis facilisi accumsan erat sollicitudin tempora lorem imperdiet metus. Rutrum! Imperdiet quis placerat.,"Suspendisse consectetuer platea integer ac natoque elementum pellentesque phasellus? Sodales, purus culpa.","Nunc metus nec duis temporibus purus posuere ultricies, eget fermentum urna velit."
2019-07-10 19:53,2019-07-10 19:53,2,,100,0,1,2019-07-10 19:53,R_4IKXw6GryTaL7uJ,,,,,48.4992981,-123.4002991,test,,Aliquam euismod tellus risus augue dolor ut! Gravida. Ullamcorper arcu egestas.,"Pharetra tincidunt porttitor aliquam sagittis tellus, amet tellus nec accusamus. Placerat commodo. Accusamus.","Platea egestas! Vel eu duis, justo tortor accusamus iaculis. Vestibulum, consectetuer ipsum? Non.",1,2,1,1,2,5,2,2,2,3,5,5,4,5,1,1,2,1,3,4,1,4,3,4,2,1,3,1,2,3,4,1,5,3,2,1,1,4,5,1,1,5,5,5,2,3,5,4,4,3,2,1,2,2,2,2,5,1,2,2,5,3,5,3,1,3,5,3,4,2,4,3,4,3,5,1,4,2,1,3,5,2,3,1,5,5,2,3,4,1,3,4,3,3,4,5,2,3,5,1,1,4,2,3,4,3,5,3,2,6,2,4,4,6,6,6,4,6,3,2,1,1,4,4,6,5,1,2,1,1,5,4,5,3,4,4,5,4,2,2,1,1,1,3,5,5,4,2,2,1,"At. Enim, augue per fermentum nunc proin vel consequat eleifend ante malesuada cras lectus bibendum.","Morbi quis elit magna bibendum magnis augue pellentesque phasellus magnis, eu molestie neque.",Convallis pede odio nibh rutrum vulputate convallis magnis. Odio eu mi? Suscipit.,Cursus faucibus phasellus diam tempora lacus fusce laoreet ut risus! At tempus.,Consectetuer. Eros eget! Ante aenean morbi vehicula orci? Et commodo.,"Fringilla, placerat convallis ultricies felis eget. Sed diam? Elementum eu tempus interdum.",Nonummy eleifend justo temporibus leo neque cras maecenas molestie iaculis in eros faucibus! Rhoncus.,"Curabitur posuere suscipit. Posuere montes eleifend proin ante a convallis, ac vel purus leo in.",Vivamus? Sem? Dignissim commodo felis fusce mi ligula non enim laoreet? Vel.,Porttitor pellentesque dolor enim dignissim sit euismod dolor blandit viverra odio interdum erat vivamus.
2019-07-10 19:53,2019-07-10 19:53,2,,100,1,1,2019-07-10 19:53,R_a48SkE8aWq6F1el,,,,,48.4992981,-123.4002991,test,,"Montes, sollicitudin id eros! Posuere. Mauris suscipit? Laoreet id fringilla sagittis duis culpa nibh dolor.","Accumsan orci. Ultricies viverra dictumst purus? Luctus, accumsan interdum. Phasellus odio tempor odio.",Nunc quis pellentesque. Cras pretium ridiculus iaculis. Non velit et.,1,3,1,1,1,5,3,4,1,5,3,5,3,4,2,4,1,3,4,3,4,3,4,2,4,3,3,1,4,3,1,1,4,1,5,5,5,4,3,4,4,5,4,2,2,2,3,5,5,2,2,5,4,1,5,5,2,2,5,4,5,4,1,4,3,2,5,2,3,4,2,5,1,1,1,3,2,1,3,5,4,4,2,1,4,4,4,4,5,3,1,1,4,4,1,5,3,5,5,1,2,2,1,1,3,3,2,2,5,2,1,3,5,4,6,2,3,5,2,5,4,2,4,6,6,1,6,1,1,4,3,1,5,2,4,1,2,3,3,5,3,4,1,4,4,1,5,4,1,1,"Praesent, ridiculus dapibus eros nonummy praesent arcu morbi. Accumsan. Mauris sodales magna nullam.",Vitae vitae metus eros fringilla magnis suscipit? Posuere tincidunt faucibus. Eleifend luctus molestie.,"Potenti montes felis at vitae, cursus. Faucibus bibendum. Montes amet consequat.",Proin vehicula tempor aliquam? Phasellus a risus maecenas non cursus integer consequat.,Interdum ac faucibus orci venenatis! Nec erat velit eu mattis consequat duis.,Nunc. Gravida dolor. Cras culpa euismod nibh faucibus neque atque nullam suscipit pede.,Praesent aenean mi amet eu! Cras interdum accusamus mauris consectetuer sagittis temporibus justo sodales iaculis.,Suscipit venenatis volutpat! Suscipit aenean porta. Ante eleifend est placerat.,"Cursus mi atque euismod, elementum. Etiam ante. Eget pellentesque. Dolor massa turpis venenatis mattis.",Purus pretium tincidunt tempor auctor neque ultrices ante. Orci? Purus pharetra metus commodo.
2019-07-10 19:53,2019-07-10 19:53,2,,100,0,1,2019-07-10 19:53,R_2cq96jM2vekP2lf,,,,,48.4992981,-123.4002991,test,,Vitae pretium nunc maecenas quam arcu tempora elit erat nec neque.,"Imperdiet? At non, dui fringilla magna tortor urna nibh pretium ridiculus accusamus ultricies.","Orci porttitor? Primis cras, volutpat augue! Et blandit ante orci, vestibulum quam aliquet facilisi.",1,4,1,2,2,3,5,3,1,2,4,3,3,1,3,3,2,1,4,4,1,3,5,2,1,4,1,4,2,1,1,4,5,5,2,4,4,3,3,1,2,2,1,2,3,3,1,5,4,2,3,1,3,1,2,4,3,3,4,5,2,1,5,1,1,1,5,2,2,2,1,1,5,5,5,1,3,4,1,4,1,3,5,4,1,2,1,4,5,2,3,2,1,2,2,4,4,2,2,5,3,4,5,5,4,4,4,2,4,6,6,4,6,2,5,3,6,6,1,4,2,3,5,6,3,6,6,4,6,1,5,5,1,5,4,3,1,5,5,5,2,3,3,4,4,5,5,2,2,2,"A auctor felis vehicula, eleifend erat interdum eleifend odio montes! Etiam magnis dolor rhoncus porttitor.",Commodo? Fringilla enim maecenas et. Nulla sagittis luctus! Euismod eleifend accusamus.,Augue iaculis vulputate montes gravida. Porttitor! Ultrices etiam. Donec eros.,Viverra at nullam? Curabitur culpa proin pellentesque laoreet at velit laoreet pretium viverra leo.,Morbi mattis in. Dignissim risus magna aenean ipsum eu consequat pede.,Egestas euismod sed nibh lacus ultrices per elementum mauris vel at molestie! Culpa primis dapibus.,Rutrum leo vitae arcu! Dolor dictumst magnis massa ultrices fusce id fermentum.,Temporibus fermentum. Eros sodales viverra nulla in sollicitudin. Massa felis.,Bibendum sodales curabitur vehicula posuere per per! Malesuada? Ut maecenas amet laoreet.,Vulputate placerat molestie ridiculus elit? Amet sollicitudin cursus erat. Mi euismod venenatis donec ultrices.
2019-07-10 19:53,2019-07-10 19:53,2,,100,0,1,2019-07-10 19:53,R_eWGwTLqERrAJh7D,,,,,48.4992981,-123.4002991,test,,"Et. Elit ridiculus vitae nullam venenatis et montes ullamcorper morbi, pede rutrum euismod molestie ultrices.",Platea dolor justo velit posuere. In? Vivamus pretium dictumst egestas ut.,"Iaculis, lorem lectus fringilla curabitur sapien! Augue id venenatis odio, montes. Scelerisque morbi molestie placerat.",2,2,2,2,,5,5,3,4,1,1,1,5,4,2,3,3,1,1,4,2,4,1,4,5,3,1,5,4,2,3,3,3,4,4,1,2,3,5,5,3,1,3,3,2,4,5,4,2,4,4,1,4,4,1,2,1,2,2,5,5,5,4,5,2,2,5,4,2,5,1,1,5,1,5,1,2,1,5,5,4,1,4,1,4,5,4,2,5,2,5,3,4,4,5,1,4,2,2,5,3,2,3,1,5,3,2,4,6,3,1,6,6,1,1,6,4,1,1,5,5,3,6,1,3,3,6,2,6,5,5,1,2,2,3,3,3,2,4,4,3,1,3,5,4,4,5,1,2,1,"Accumsan eleifend donec, phasellus ultrices pellentesque est nullam sit montes consequat, consequat! In proin vehicula.",Est a porttitor morbi integer quam sed turpis tellus vivamus.,Ante. Lacus faucibus erat id blandit facilisi iaculis etiam eu imperdiet augue.,Neque commodo! Luctus aliquam risus lorem sodales! Convallis culpa purus est justo! Tempora! Sodales arcu.,Posuere ut dignissim ridiculus atque! Iaculis lectus sed. Enim luctus? Quis etiam.,"Convallis imperdiet lectus aenean felis sed, platea facilisi eu enim? Quam enim.",Ante. Blandit eu pharetra atque ultrices. Gravida. Est eros primis id accusamus. Ullamcorper mi.,"Luctus sem interdum temporibus, neque morbi! Quis orci praesent vitae phasellus elit ut.","Erat odio vel consectetuer fermentum potenti, aliquam etiam lectus primis.",In. Orci! Porta at. Metus purus. Magna nonummy arcu tortor! Vel in! Accusamus malesuada.
2019-07-10 19:53,2019-07-10 19:53,2,,100,1,1,2019-07-10 19:53,R_7OnJwo4ivdSM9Qp,,,,,48.4992981,-123.4002991,test,,Cras! Fusce sed bibendum vel phasellus iaculis amet euismod ultricies amet? Phasellus turpis.,Tellus aliquet? Nibh per nec ab nec gravida sit dignissim at. Tincidunt ullamcorper amet augue.,Diam ipsum enim rhoncus culpa ab? Ridiculus ipsum arcu tempora! Odio faucibus leo.,1,3,3,4,1,2,3,3,2,1,4,4,3,3,2,1,5,5,1,2,2,2,1,2,1,1,2,2,4,3,1,2,1,1,1,4,3,1,1,3,5,3,2,5,2,1,1,1,5,2,3,5,3,1,5,4,1,5,5,3,2,3,4,1,2,2,5,1,2,4,1,3,1,5,5,5,2,1,1,4,5,1,2,5,3,5,4,3,4,3,5,1,5,5,3,3,3,4,5,1,2,2,5,1,1,1,3,2,4,4,3,1,4,1,3,5,3,2,6,1,1,4,2,3,1,5,3,3,2,6,3,4,3,3,2,5,5,3,4,3,2,4,3,1,3,4,4,5,2,1,"Dapibus vestibulum tempora ac urna ultrices! Ut, pede praesent nibh tortor. Vel egestas primis aenean.",Tellus? Bibendum. Cras elementum sapien vehicula dignissim fringilla? Ultricies amet enim! Atque dolorem vulputate.,Eros suspendisse atque platea dignissim donec! Tempus at dignissim velit lectus.,Et iaculis. Fringilla in nunc? Maecenas commodo orci fringilla imperdiet. Nec.,Facilisi risus. Facilisi ac per. Pellentesque ullamcorper dictumst magnis? Aliquam justo. Quis tellus eleifend.,"A nec gravida dui, per convallis per venenatis arcu, montes metus.","Dapibus, mattis felis consectetuer leo venenatis etiam viverra, tortor. Blandit! Neque. Nullam sollicitudin, consequat? Ligula.","Ullamcorper, sodales potenti orci leo laoreet per sapien faucibus faucibus lacus.",Commodo fusce urna facilisis nibh accumsan eleifend accusamus interdum. Tortor montes purus iaculis.,Vitae magna praesent. In enim porta! Ullamcorper eget duis fusce nulla! Ac? Consequat. Tempor.
2019-07-10 19:53,2019-07-10 19:53,2,,100,0,1,2019-07-10 19:53,R_bPWpBdJESFSHhBP,,,,,48.4992981,-123.4002991,test,,"Lacus odio consectetuer commodo eget porta faucibus ac vestibulum tempor, iaculis pharetra consectetuer augue.",Rhoncus lectus montes ut tincidunt proin vestibulum ut convallis ante aliquam.,Venenatis integer. Cras magnis ullamcorper tempora urna natoque gravida? Nullam tincidunt neque id elit nulla.,2,4,3,1,,1,3,4,4,3,5,3,4,5,2,4,5,5,3,4,4,2,5,4,1,4,4,3,3,1,5,3,1,4,5,4,1,2,3,5,3,3,3,1,5,5,2,1,2,4,2,1,1,3,2,4,3,5,5,4,3,1,2,3,5,2,3,4,3,1,3,2,5,3,1,1,5,4,3,4,5,3,2,4,2,3,2,1,4,5,1,3,5,4,3,5,4,4,2,4,2,3,1,4,5,4,1,4,5,1,4,2,4,2,3,3,5,4,1,3,5,3,1,3,5,4,5,4,2,3,5,2,2,1,5,5,2,5,4,4,5,5,2,4,2,4,5,3,1,1,"Vulputate vestibulum ipsum velit, potenti primis lectus iaculis sodales felis quam magna curabitur.",Duis pede purus vitae porta dictumst eleifend dictumst nunc. Rhoncus. Praesent eu turpis.,"Platea culpa auctor nonummy ipsum suscipit amet temporibus tortor tortor tempor, gravida mi id.",Porttitor tempus nulla eleifend ligula accumsan. Sit nullam metus cursus egestas metus pellentesque.,"Molestie metus primis, dapibus eros, dolorem justo fermentum fusce sit, dolorem.",Erat risus mi fusce! Neque. Aenean elementum magna mauris purus natoque. Placerat accusamus gravida. Leo.,Pede. Aliquet. Faucibus cras. Fermentum eu aliquam est proin facilisi.,Per dolorem? Temporibus tincidunt fermentum posuere fringilla pharetra molestie massa.,Auctor dui molestie metus lacus wisi nibh imperdiet sem magnis? Nec cursus fermentum.,In vivamus vivamus. Sem sollicitudin elit purus consectetuer potenti odio pellentesque blandit eros.
2019-07-10 19:53,2019-07-10 19:53,2,,100,0,1,2019-07-10 19:53,R_b4lvhc7Qc4DrVR3,,,,,48.4992981,-123.4002991,test,,Augue ligula risus! Neque donec in pharetra nec imperdiet est.,Faucibus aliquet sollicitudin urna iaculis laoreet integer tortor consequat tortor ultricies aliquam.,Venenatis ultrices commodo sagittis temporibus posuere sem bibendum ligula vehicula donec.,1,2,3,1,1,2,5,2,2,1,2,4,5,4,2,2,5,5,3,4,4,1,5,5,4,4,3,4,1,2,3,1,2,4,5,4,1,3,5,5,5,1,4,3,3,2,1,5,3,2,5,4,3,4,1,3,2,1,3,4,4,2,3,2,1,5,2,5,3,1,2,3,2,5,3,5,4,4,1,3,2,3,5,4,2,3,5,4,4,5,3,2,1,2,4,1,1,5,5,4,5,3,3,2,3,3,1,2,2,5,2,6,3,2,1,5,5,1,3,6,5,1,4,3,2,2,4,5,5,2,2,4,2,4,2,4,5,5,1,1,3,5,3,2,5,3,5,1,2,2,"Vulputate, aliquet ultricies montes? Curabitur mi luctus cursus suscipit sodales mauris.",Diam curabitur wisi suscipit suscipit viverra phasellus id molestie velit ultrices faucibus. Metus.,Aenean morbi vehicula sapien sit! Suspendisse et commodo consequat placerat.,Natoque turpis placerat vel. Potenti eros posuere nulla ante commodo culpa duis pretium.,Vivamus ab vehicula tempora! Aliquam! Ligula fusce id cras. Scelerisque.,Nibh auctor culpa auctor vitae turpis primis metus facilisi ante.,Velit enim sodales vivamus sagittis molestie massa ultricies euismod dictumst nullam justo bibendum nibh dictumst.,Quis. Amet nullam urna diam ac primis. Purus leo natoque lorem. Sit rutrum.,Vivamus sollicitudin natoque! Primis morbi? Wisi luctus scelerisque consectetuer elementum vivamus quis.,Pede urna potenti pharetra quam? Eget eleifend tempora urna tortor fringilla.
2019-07-10 19:53,2019-07-10 19:53,2,,100,1,1,2019-07-10 19:53,R_1Sbgs4aosEQUf0p,,,,,48.4992981,-123.4002991,test,,Ab. Risus blandit! Porta. Platea morbi auctor massa cras integer.,Dictumst donec duis posuere. Dictumst? Donec duis pellentesque. Egestas fringilla. Placerat risus ligula mi. Tempus.,"Tortor etiam vulputate est? Suscipit magnis! Turpis tempora! Ligula dignissim potenti, tellus pretium platea.",1,2,1,3,3,1,3,5,3,3,4,5,5,4,1,4,3,3,2,2,2,1,4,2,5,3,4,5,3,3,2,3,4,1,4,1,2,4,2,5,2,1,2,4,2,5,5,1,5,5,1,3,1,2,2,4,1,5,4,4,1,2,1,4,2,5,5,1,4,1,1,3,1,2,3,4,3,2,1,1,4,4,1,4,5,4,1,5,3,1,5,3,4,2,3,5,2,1,5,2,3,3,4,5,3,2,6,4,3,4,1,5,3,4,4,1,5,3,6,2,2,4,5,2,6,6,4,4,1,3,1,1,4,2,3,3,1,2,1,1,1,5,2,1,2,5,4,5,2,1,Proin praesent magna fermentum turpis amet. Eleifend posuere! Wisi maecenas sodales eget mi.,Augue nulla scelerisque metus magnis ullamcorper laoreet mi phasellus neque pharetra.,"Consequat auctor tortor iaculis aliquet cras ridiculus dolor, dapibus. Per eu pretium urna pretium cras.","Phasellus. Fringilla laoreet in rhoncus! Orci ultricies nibh ante sit, amet accusamus quam.",Vulputate dolor erat molestie pretium massa fringilla est cras? Elementum.,Maecenas lectus orci? Eu ante. Mi eget arcu bibendum viverra.,Vivamus turpis justo est molestie atque sapien morbi neque tellus.,"Duis, pellentesque. Eleifend nulla cras tempus pharetra risus est? Ab dui convallis faucibus quam accumsan.",Natoque integer nulla consectetuer ut sed etiam? Felis massa montes magna.,Consectetuer vel! Ipsum per dolor luctus sagittis! Bibendum pede. Vestibulum eleifend bibendum aliquam.
